Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,BinaryLabel,Label
444.00494,8.821889e+07,1249.9515,1073.0194,302928.97,1.7524869e+06,1825.084,3.7559757,225.32092,248.00044,3416.3984,3.5501542,900.79254,576.9431,28585.195,1936.201,1.6053025e+06,5.203734e+06,3.116877e+07,5729.9453,8.50006e+07,3.008487e+06,5.4063235e+06,2.920886e+07,1.328043e+06,8.518973e+07,1.8812844e+06,5.983525e+06,2.947038e+07,281.2614,0.43873683,0.017189875,-0.007830534,-0.008511074,31500.4,29193.332,1847.3721,10.105059,3.717771,4172.235,507.53415,791.9469,1.3244291e+06,0.017239716,0.40920994,0.015692191,0.15265745,0.84443545,0.02371347,-0.017774533,-0.000778012,0.50020534,505.5683,228.13762,866.37994,33972.78,-0.0058298185,-0.013664935,0.007588774,-0.010975994,-0.0003228113,-0.014564466,1228.9395,322421.7,1098.7516,1.6880564e+06,2641.6975,1372.1975,605.68506,23.00105,3.2938955e+06,1.2810166e+06,3.7968482e+06,1.9734332e+06,2.2166922e+07,7.544174e+06,2.6764024e+07,1.523846e+07,0.9980477,Synthetic_Attack
443.9774,8.617452e+07,1183.5706,1107.3708,313581.16,1.8011308e+06,1672.9673,4.047836,248.44347,265.93994,3638.5828,3.3468037,880.8686,595.45953,26206.145,1581.2065,1.3240014e+06,4.7050315e+06,2.810154e+07,9223.918,8.124824e+07,2.1778535e+06,4.8748655e+06,2.4611594e+07,1.4682458e+06,8.470029e+07,1.5732405e+06,6.25052e+06,2.8444148e+07,262.89084,0.43060178,-0.03268393,0.02730678,0.008834591,31637.799,23880.025,906.4403,9.015118,4.1563435,4215.983,497.7256,646.94775,1.4897351e+06,-0.028155625,0.49635032,0.0217558,0.14921668,0.85684335,-0.0048388913,0.05186636,0.008647941,0.4900265,498.00967,249.21736,923.749,30362.477,-0.018015567,-0.016125858,0.0149309,0.009043936,0.0033778735,0.018510975,1263.9724,228483.69,962.35846,1.7890192e+06,1985.6304,1457.7062,687.2774,22.74827,2.8175575e+06,1.2215994e+06,4.9437515e+06,2.6482092e+06,2.348322e+07,5.5905235e+06,2.5900674e+07,1.5670539e+07,0.99301666,Synthetic_Attack
443.9927,8.582115e+07,1251.5792,1090.8352,338691.56,1.659919e+06,2008.0842,3.7947369,243.50931,242.5638,3442.6135,3.6469743,983.14246,580.9016,40057.754,2446.6106,1.1969195e+06,4.2754375e+06,2.8088058e+07,8358.607,8.385093e+07,1.6323542e+06,4.8654635e+06,2.629688e+07,765169.75,8.196825e+07,1.6237225e+06,5.4407505e+06,2.4702614e+07,273.77948,0.40015134,0.011177659,-0.014900561,-0.0049589872,33999.574,25825.148,2601.0151,10.135029,3.9421024,4326.397,511.1088,831.1363,1.3904411e+06,-0.028223451,0.4101952,0.019342627,0.15267575,0.83585155,0.02660409,0.022581968,-0.015438084,0.46747956,529.5044,238.619,895.464,32443.299,-0.02474383,-0.013333477,0.004121201,0.04544366,-0.009528127,0.028999168,1289.5492,321266.8,984.2694,1.6872455e+06,2367.151,1372.1589,721.5165,22.878092,3.4820218e+06,993414.6,4.050594e+06,2.3531058e+06,2.0080812e+07,6.6438495e+06,2.5697544e+07,1.3657946e+07,1.0058391,Synthetic_Attack
444.0077,8.8606776e+07,1323.5167,1180.0575,315038.44,1.857583e+06,2002.7947,3.704318,218.46014,243.37926,3624.293,3.4986987,928.8326,601.47,29609.242,2223.619,1.3748629e+06,4.6205305e+06,2.9360398e+07,6090.4614,8.3627864e+07,2.5930448e+06,5.0808355e+06,2.6823666e+07,1.6418856e+06,8.641456e+07,1.6684929e+06,6.1236855e+06,2.731444e+07,259.26584,0.3786561,-0.047537733,-0.00031491928,-0.015399082,32494.814,27259.533,2316.329,10.276511,3.6816525,4635.8545,533.1028,871.6427,1.4581455e+06,-0.0058570243,0.37021485,-0.020705791,0.14341617,0.8585635,0.016603727,-0.010775835,-0.0065304786,0.46692982,496.78516,215.47731,891.87134,32851.773,0.007497508,0.043540645,-0.015162296,0.0063269883,0.0017771311,0.0156011935,1245.9783,301868.2,1087.7692,1.8985535e+06,2020.101,1368.0929,744.4917,23.306,3.074926e+06,1.2882258e+06,4.0815192e+06,2.3376025e+06,2.1177824e+07,6.6383175e+06,2.4722584e+07,1.5942889e+07,0.99716556,Synthetic_Attack
444.0211,8.3306056e+07,1104.6506,966.582,275282.12,1.7362316e+06,1836.3126,4.0350776,245.40358,254.02147,2998.108,3.4263864,812.3956,535.8706,31106.932,1830.6836,1.5259162e+06,5.366879e+06,2.9387358e+07,8361.89,7.8893704e+07,2.5540335e+06,5.0491135e+06,2.7790696e+07,1.0122075e+06,8.206986e+07,1.7909488e+06,5.8947645e+06,2.7973428e+07,269.3704,0.44369128,-0.038140077,0.017797075,-0.013813969,30361.283,23231.83,2270.341,9.038186,3.9447055,3918.2603,484.28693,684.78625,1.4353732e+06,-0.0040332563,0.48530218,0.0037943844,0.15974993,0.83861095,0.017291069,0.017073004,-0.027535293,0.5188452,536.4388,242.0842,884.345,27547.59,0.01130002,-0.017548017,-0.04394176,0.02871117,0.030723792,-0.007168103,1207.5581,263801.44,907.35266,1.2966126e+06,2349.5981,1432.529,586.3642,22.635427,3.3559512e+06,1.3076934e+06,5.234576e+06,2.3639822e+06,2.140066e+07,7.0282965e+06,2.7953326e+07,1.4944523e+07,1.0106435,Synthetic_Attack
443.9905,8.225421e+07,1111.1248,948.1713,278804.88,1.3733405e+06,1708.2994,3.9673693,241.03732,250.25627,2942.9968,3.828234,930.8912,532.23254,32890.69,2921.6665,1.8239711e+06,5.807252e+06,3.3031734e+07,6284.9688,7.783754e+07,3.050119e+06,5.6828865e+06,2.9040956e+07,1.2115461e+06,8.0295176e+07,1.8607175e+06,6.0785615e+06,2.9314304e+07,275.42267,0.43772328,0.016465805,0.018908322,0.020615952,26765.842,24090.047,2292.254,8.819122,3.7541387,3951.8008,497.8355,699.88715,1.4538499e+06,-0.014390748,0.42554033,-0.013000885,0.17626724,0.83719134,0.03248145,-0.027536303,0.043988273,0.5085995,477.27725,229.58694,927.9179,27748.707,-0.013685444,0.0026712865,0.01034008,0.0212523,0.012029588,-0.013562631,1085.0101,244556.19,987.3659,1.3006964e+06,2749.4434,1476.3002,544.34827,22.307951,3.2888495e+06,1.3362172e+06,4.734913e+06,2.2375545e+06,2.094649e+07,7.122049e+06,2.8811326e+07,1.7230356e+07,1.0083737,Synthetic_Attack
444.00082,8.732454e+07,1255.0652,1074.1622,284621.53,1.6487051e+06,1784.4667,3.694519,225.13165,248.4057,3434.0122,3.6658242,867.97394,565.1362,35278.46,1839.572,1.4304454e+06,4.8678265e+06,3.0182378e+07,5494.3086,8.466489e+07,2.1814688e+06,4.9583565e+06,2.7494462e+07,1.1710095e+06,8.3122936e+07,1.8098864e+06,5.8719175e+06,2.7631376e+07,280.63126,0.44748673,-0.0099997185,-0.007557368,-0.006194897,31571.498,26947.742,2234.181,10.2528305,3.8548083,4322.566,513.3711,807.95984,1.4063826e+06,-0.00059398264,0.41920117,0.013079927,0.15218009,0.8493089,0.021737115,-0.0075485604,0.0034235418,0.4783438,494.51047,235.75377,836.8787,32138.033,-0.0076938365,-0.021024987,-0.0019939858,0.014481183,-0.009637013,0.009098712,1160.8601,290801.75,1026.1248,1.6970701e+06,2536.6821,1431.8312,625.0256,23.037838,3.450173e+06,1.245105e+06,3.7516212e+06,2.3691522e+06,2.2358078e+07,6.789523e+06,2.486111e+07,1.5119878e+07,1.0011996,Synthetic_Attack
443.99222,8.55768e+07,1255.4348,1133.2731,312624.4,1.6785712e+06,1686.513,3.80203,230.4846,248.44931,3612.9126,3.6775746,894.65894,612.1193,30129.828,3066.3413,1.592538e+06,5.4530025e+06,3.2857218e+07,6403.9033,8.379293e+07,3.0290585e+06,5.335795e+06,3.0092396e+07,1.5220685e+06,8.590362e+07,1.9547236e+06,5.8650245e+06,3.1224282e+07,286.23715,0.42213494,0.028018482,-0.005755745,0.01329972,29966.646,29592.201,2199.4185,9.967065,3.7372205,4152.1675,480.1191,770.2224,1.2882489e+06,0.008001577,0.40924343,0.016221305,0.15595683,0.83962226,0.024293518,-0.044469338,0.010489956,0.4907904,492.2266,228.81758,851.0486,32707.809,0.0025830679,-0.010674123,0.031985104,-0.037610114,0.034260254,-0.018143248,1196.3842,312406.53,1020.61566,1.6251968e+06,2413.6272,1367.7902,559.18604,22.78621,2.9494015e+06,1.3614488e+06,3.6300765e+06,1.9508452e+06,2.2365878e+07,7.0422765e+06,2.6995618e+07,1.6480014e+07,0.9852424,Synthetic_Attack
443.99673,8.633139e+07,1329.8367,1243.5011,309769.47,1.9079084e+06,2019.7206,3.6806397,224.85983,243.42084,3783.9648,3.5001938,978.8468,625.1472,30303.85,2054.0906,1.1973688e+06,4.8330415e+06,2.8659878e+07,3136.1978,8.490994e+07,2.7768598e+06,4.718279e+06,2.4540698e+07,1.1848385e+06,8.8892264e+07,1.6184228e+06,5.8094425e+06,2.7876472e+07,272.10345,0.39125407,0.018194169,-0.022140646,-0.012209535,32695.879,27659.822,1513.9542,10.690646,3.8435326,4318.591,517.70795,849.6134,1.6185345e+06,-0.0015751421,0.38862327,-0.0063478546,0.13811046,0.86207783,0.020375429,0.015624018,-0.006669894,0.43334123,517.22955,224.2656,938.5885,34937.125,-0.010551667,0.018915864,0.009261768,-0.017261803,-0.034366373,-0.006067876,1305.1628,308637.47,1181.7224,2.0883099e+06,2122.0918,1422.015,794.3675,23.377947,3.4310428e+06,1.2632688e+06,4.2012325e+06,2.2232845e+06,1.8566744e+07,6.93234e+06,2.5734764e+07,1.5872768e+07,1.0016208,Synthetic_Attack
443.9973,8.83423e+07,1282.1877,1162.4773,345834.4,1.8571491e+06,2023.8156,3.8090627,237.85068,245.11684,3562.7537,3.4207528,851.06006,612.0338,35230.48,1458.2678,1.4135839e+06,4.482384e+06,2.7861934e+07,7940.3467,8.45481e+07,2.3073402e+06,4.6830295e+06,2.4756296e+07,1.3117902e+06,8.342173e+07,1.4855185e+06,5.6146655e+06,2.7279284e+07,264.72794,0.39367992,-0.03255041,0.008385496,-0.03135878,35973.316,25945.13,1886.3824,10.028504,3.860317,4477.6416,530.21564,817.93164,1.442923e+06,-0.037408788,0.4017271,-0.016446434,0.14727977,0.86349005,0.014806801,-0.015308206,0.037847072,0.4620707,541.0495,229.28491,870.89545,34041.01,0.013949849,-0.0038177334,-0.014230851,0.023241203,0.01056613,0.02229356,1251.6083,332169.06,1091.3441,1.9559286e+06,2078.6628,1429.2076,763.64716,23.302452,3.570681e+06,1.1039132e+06,4.656482e+06,2.30935e+06,2.1024074e+07,6.397313e+06,2.3969936e+07,1.2990743e+07,1.0102427,Synthetic_Attack
444.0243,8.561391e+07,1194.8257,1042.45,306559.1,1.7802932e+06,1799.0012,3.8899648,233.3314,248.88351,3362.1523,3.5879622,839.57166,565.9249,31186.79,2728.9258,1.6570795e+06,5.440704e+06,3.0895472e+07,7508.724,8.145525e+07,3.0593432e+06,5.1014615e+06,2.9297008e+07,1.3420392e+06,8.387146e+07,1.970743e+06,5.544002e+06,2.8801696e+07,275.81644,0.4206168,-0.0077670068,-0.02288199,-0.016079927,31894.36,24633.38,1015.2073,9.602451,3.749812,3949.4941,524.42395,714.54846,1.5581206e+06,0.0017986707,0.428482,-0.0014600285,0.16079172,0.83891463,0.02828969,0.020668127,0.01560463,0.5081238,525.7294,221.26305,922.7907,31265.516,0.01291021,-0.011859957,-0.009247457,-0.031152524,0.028813284,0.010474756,1142.5282,256861.84,997.6571,1.5758178e+06,2525.0112,1411.6201,668.1163,22.55653,3.7397358e+06,1.5201785e+06,4.56551e+06,2.4674652e+06,2.0694572e+07,6.753949e+06,2.6975754e+07,1.3766504e+07,0.98939836,Synthetic_Attack
444.00055,8.786644e+07,1258.2454,1191.0706,335567.62,1.8536342e+06,1974.5103,3.7503033,230.53856,236.87762,3622.1836,3.503813,871.2813,602.9922,34613.953,1795.8867,1.5563828e+06,4.749354e+06,2.9601778e+07,6486.622,8.449235e+07,2.6570465e+06,4.665563e+06,2.6344164e+07,1.1576242e+06,8.5253016e+07,1.6373835e+06,5.540024e+06,2.9059582e+07,276.1298,0.41952106,-0.015079308,-0.0022036768,-0.03512187,34926.027,27515.74,2098.9316,10.466539,3.9255364,4372.5757,517.92645,837.46924,1.4643242e+06,-0.019862711,0.39788723,-0.005175469,0.14273232,0.8608426,0.02398828,-0.019562503,0.009530202,0.45773798,509.5568,228.13312,873.75183,33559.04,-0.004205076,-0.02104234,-0.0024178848,0.00981592,-0.020952085,0.016660323,1296.1759,338685.22,1072.7637,1.9454455e+06,2374.9004,1458.5297,709.5541,23.158087,3.4838892e+06,1.203594e+06,4.2410315e+06,2.2256168e+06,2.0266634e+07,7.242019e+06,2.5204266e+07,1.3581433e+07,0.9927659,Synthetic_Attack
444.008,8.593762e+07,1168.3763,980.94385,270658.34,1.6920329e+06,1657.5415,3.902136,231.96385,251.71167,3270.406,3.6096587,880.18414,511.94525,30254.209,2110.3413,1.604298e+06,5.0728975e+06,3.1095366e+07,8383.44,8.268319e+07,2.6387472e+06,5.3059215e+06,2.81712e+07,1.1737196e+06,8.219824e+07,1.7330436e+06,6.679462e+06,2.9234498e+07,271.32672,0.443809,-0.024369285,-0.0029937439,-0.009658832,30356.543,25501.787,2487.9788,9.327189,4.007494,4145.6094,492.43436,734.7785,1.3707438e+06,-0.005383685,0.44652706,0.0025556718,0.16587129,0.8422987,0.02104675,0.0036888272,-0.009515513,0.50726604,504.77228,236.42958,779.5998,28652.709,0.0012062844,0.020165393,-0.011021479,0.014020566,-0.024923503,0.007366173,1159.9713,276614.9,918.0504,1.6427791e+06,2522.3108,1387.4427,519.5594,22.57795,3.1325212e+06,1.3372008e+06,4.1465418e+06,2.6016322e+06,2.263072e+07,6.8876685e+06,2.6135614e+07,1.6090591e+07,0.99935883,Synthetic_Attack
443.9995,8.19412e+07,1357.4811,1301.1652,354625.53,1.6390762e+06,1802.6046,3.757991,238.04959,248.07433,3656.618,3.3824687,1098.615,715.85254,37955.125,2601.8003,410378.5,4.238108e+06,2.5478816e+07,5088.465,8.28431e+07,2.149113e+06,4.7336665e+06,2.6177912e+07,1.0882811e+06,8.925493e+07,1.5959626e+06,5.575887e+06,2.4948708e+07,233.89157,0.299558,0.04974939,0.004636202,-0.01738749,33808.31,28687.164,2247.855,10.007647,3.7576013,4224.3267,569.6244,844.8999,1.4536279e+06,-0.028151631,0.35418925,-0.005015902,0.1465883,0.8784028,0.0015664846,-0.021526568,0.060153857,0.4268815,514.53784,241.31,977.38727,37304.25,0.018830433,0.026132718,0.0043534096,0.00058382004,0.012852095,0.022504503,1320.85,341038.03,1034.0146,1.7470211e+06,1543.7783,1460.112,845.14197,23.293404,3.3103945e+06,860265.44,3.9353518e+06,2.1703175e+06,2.0517938e+07,5.1960235e+06,2.506405e+07,1.8211774e+07,0.9721946,Synthetic_Attack
444.00052,8.675107e+07,1316.0079,1092.9742,271620.22,1.658359e+06,1946.8279,3.8785937,228.42126,255.32274,3322.348,3.6620665,910.462,561.02844,32453.113,2079.4053,1.6205141e+06,5.329365e+06,3.018494e+07,4224.327,8.221803e+07,2.9762342e+06,5.2317915e+06,2.7863656e+07,1.03238575e+06,8.402663e+07,1.788707e+06,5.7913005e+06,2.8184152e+07,286.50488,0.43318093,-0.0061367303,0.015117982,-0.00076822937,30228.727,26293.46,1857.3519,9.862014,3.8607376,4225.782,486.5679,822.8747,1.571722e+06,-0.011865899,0.40577385,0.004121607,0.14679638,0.8681341,0.025696423,-0.021374032,-0.0118806735,0.4813097,460.547,233.74846,921.5445,32054.95,-0.01627357,0.0055466965,-0.0068425797,0.0065628663,-0.0031937584,-0.009549316,1213.0864,241356.33,1158.3315,1.7335365e+06,2732.9482,1446.5411,596.4532,23.039587,3.3634682e+06,1.6076675e+06,3.8377062e+06,2.2081728e+06,1.9808584e+07,6.8932e+06,2.6413148e+07,1.6585863e+07,0.9802057,Synthetic_Attack
444.00003,8.889405e+07,1286.3984,1156.3639,302843.72,1.7739741e+06,1907.2542,3.8238227,231.36552,237.28595,3784.2344,3.6453586,949.3171,586.2737,36994.34,2172.6106,1.3634818e+06,4.954246e+06,2.81939e+07,6613.9746,8.349894e+07,2.7353002e+06,4.971814e+06,2.70138e+07,1.2799435e+06,8.640882e+07,1.66423e+06,5.787729e+06,2.7230936e+07,266.166,0.37019187,0.0034622923,0.01219997,-0.0011949353,34744.97,26257.332,1876.094,10.413434,3.7481217,4668.0347,512.1581,822.32477,1.4870956e+06,-0.0333483,0.40102345,-0.0100915,0.13516864,0.8594043,0.017524298,-0.003912082,-0.0015453622,0.47587666,502.27344,218.5104,891.88446,34503.086,0.007370021,0.0038563088,-0.020778248,0.013557944,-0.01372673,0.0032748394,1280.4657,306663.75,1073.0815,1.8528554e+06,2164.288,1392.1548,713.186,23.102205,3.1681935e+06,1.1776289e+06,3.8125565e+06,2.281556e+06,2.0851246e+07,6.9052475e+06,2.5946468e+07,1.6073863e+07,1.00655,Synthetic_Attack
443.9944,8.117263e+07,1084.2389,979.8202,316401.38,1.4836304e+06,1746.0425,3.9805121,259.48196,251.00565,3035.9072,3.583282,841.7848,577.99927,37936.24,2954.9053,1.4718308e+06,5.0446675e+06,3.0900768e+07,9109.244,7.9692104e+07,2.363175e+06,5.1029945e+06,2.782956e+07,479651.7,7.99789e+07,1.8019818e+06,6.041684e+06,2.7978102e+07,271.8759,0.42767662,0.0033324994,-0.0043023042,0.007102499,29605.19,24816.254,3256.0244,9.476557,4.010572,3996.6216,493.32642,741.5973,1.3978879e+06,-0.024291836,0.44415393,-0.006602318,0.17909302,0.8252456,0.032029074,-0.016105311,-0.033417474,0.48919854,526.40906,245.52115,842.96857,28384.928,0.010196112,0.03234021,-0.005507825,0.0034260452,-0.015885696,-0.00661074,1179.2004,274819.78,863.7506,1.3149745e+06,2337.4673,1483.6674,648.04675,22.279226,3.391279e+06,1.1818554e+06,4.525055e+06,2.5081285e+06,2.0589476e+07,6.694314e+06,2.6869806e+07,1.5305311e+07,0.9930398,Synthetic_Attack
444.01056,8.86301e+07,1285.2642,1196.681,341566.3,1.891368e+06,1949.288,3.7299562,228.46588,245.53728,3751.9805,3.3815844,888.15826,618.7989,32856.984,1515.0249,1.2979174e+06,4.5282615e+06,2.8484468e+07,6388.83,8.596307e+07,2.3009022e+06,4.6583925e+06,2.4400396e+07,1.3469502e+06,8.5530696e+07,1.5665919e+06,6.013797e+06,2.7539504e+07,266.52448,0.41192055,-0.033914916,0.0063782902,-0.015459732,33753.707,26677.91,1652.0153,10.468584,3.9094214,4437.742,534.902,827.62256,1.4483251e+06,-0.0132538155,0.40088904,-0.013983715,0.14547162,0.86345875,0.011760274,-0.01963032,0.021986619,0.44908428,525.9346,233.78763,851.1936,34413.793,0.006792385,-0.0015262067,-0.0074492367,0.0078100488,-2.6345253e-05,0.02321355,1241.7001,318562.8,1087.4517,1.9569015e+06,2038.9272,1418.8467,757.428,23.333652,3.2599108e+06,1.1227855e+06,4.416078e+06,2.3829555e+06,2.1039314e+07,6.403302e+06,2.3854272e+07,1.4361252e+07,0.9996353,Synthetic_Attack
444.00433,8.584385e+07,1030.8848,951.9481,280461.5,1.5902825e+06,1679.5939,4.036084,230.63153,257.51376,2946.2273,3.64865,775.24695,499.28882,25296.307,2112.322,1.8814445e+06,5.487475e+06,3.0443578e+07,6620.1167,8.0459496e+07,3.2259308e+06,5.808944e+06,2.9327074e+07,1.5539964e+06,8.1234824e+07,1.874062e+06,6.30876e+06,3.015913e+07,268.0222,0.4639502,-0.013213117,0.027684279,-0.013233288,28118.426,23355.305,1995.8046,8.750891,3.908915,4093.2893,499.71436,629.2794,1.4009245e+06,-0.012349717,0.46916926,-0.005516352,0.16376023,0.83627325,0.019173123,0.010625135,0.0046915933,0.52795583,487.478,234.32658,855.2237,28107.826,0.004371267,-0.009328306,0.004418418,0.01401956,0.015107233,0.0023498386,1130.5367,266120.7,985.6017,1.488872e+06,2492.7231,1380.5831,519.30206,22.479496,3.1413095e+06,1.390379e+06,4.719059e+06,2.3548315e+06,2.3699704e+07,7.1478575e+06,2.8739556e+07,1.5751267e+07,1.014735,Synthetic_Attack
444.01413,8.8597144e+07,1317.8357,1288.9712,319887.72,1.9001585e+06,1866.2542,3.7416072,215.10674,259.7885,4387.322,3.4211261,906.3749,614.1917,22332.254,1972.0093,1.1574498e+06,5.2694935e+06,2.7793784e+07,506.83887,8.625609e+07,3.052805e+06,5.312761e+06,2.7815906e+07,1.1844306e+06,8.88076e+07,1.9581138e+06,5.6842565e+06,3.001468e+07,275.54147,0.43576726,0.013567019,-0.029650582,-0.0055095926,31127.781,30764.885,312.6737,10.035002,3.9237645,4309.818,532.80725,793.42786,1.6331725e+06,0.0008339174,0.4145318,0.006161498,0.12506981,0.85034287,2.3078173e-06,-0.009010886,-0.014122609,0.43144035,528.0146,229.26917,919.74493,41010.535,-0.03348659,-0.0027545057,0.011299748,-0.031154163,-0.03687698,-0.023695331,1401.8865,289821.12,1242.7572,2.123896e+06,1757.8577,1323.4911,736.8698,23.769514,2.7755732e+06,1.4576088e+06,3.7969902e+06,1.8708184e+06,2.0887666e+07,7.3659215e+06,2.8097828e+07,1.7010434e+07,0.96772885,Synthetic_Attack
444.00824,8.972364e+07,1323.811,1230.3639,371591.44,1.9380776e+06,1929.8528,3.8170662,223.43768,252.02626,3800.8098,3.233341,894.41437,664.1486,28617.818,1698.552,1.3804598e+06,5.431712e+06,2.9120146e+07,3053.2373,8.482805e+07,3.5767615e+06,5.385879e+06,3.0308058e+07,1.303269e+06,9.067704e+07,1.9400371e+06,5.2971795e+06,2.9169116e+07,268.61044,0.43850106,0.0037309788,0.00282301,0.024061425,30900.678,29234.559,774.7146,10.901962,3.7943163,4015.483,516.63983,821.8373,1.6335796e+06,0.022561807,0.4135469,0.012453804,0.1389777,0.86442256,0.007881517,-0.043556586,-0.0016831234,0.50833035,499.61844,223.89688,983.99963,39523.637,0.0033256449,-0.025264718,0.009152573,-0.04614594,0.0014831573,-0.030105446,1422.4119,295926.94,1192.1506,1.6988918e+06,2447.1057,1332.7623,723.12646,23.42747,3.1507682e+06,1.4415652e+06,4.1210432e+06,1.6626272e+06,2.0063218e+07,7.714589e+06,2.8910316e+07,1.6978314e+07,0.97060174,Synthetic_Attack
443.98273,8.6919096e+07,1241.3556,1024.9086,251258.81,1.63735e+06,1872.4608,3.8392887,224.91066,246.65388,3616.8394,3.6806378,964.67035,531.9676,29856.615,2788.5034,1.6433724e+06,5.5903145e+06,2.7805562e+07,5319.6235,8.224012e+07,2.9113962e+06,5.678305e+06,2.8203928e+07,1.2296646e+06,8.54292e+07,1.8195786e+06,6.406891e+06,2.7397048e+07,278.37323,0.41612795,0.017703049,-0.00200955,0.031309515,32896.04,24897.193,1855.5964,10.200197,3.73035,4023.4536,495.4569,760.7513,1.5059332e+06,-0.04739003,0.43129027,0.045112584,0.14035319,0.8593211,0.030303843,-0.0102106035,0.015851416,0.4698614,510.3471,218.97083,922.6295,32642.201,-0.01891546,-0.011906464,0.007863041,-0.021925144,0.015343707,0.017755926,1114.4591,254394.4,1078.3901,1.8286612e+06,2534.8984,1381.1008,659.72174,22.688074,3.0222165e+06,1.4038938e+06,4.276547e+06,2.3674835e+06,1.953102e+07,6.9512535e+06,2.6756002e+07,1.5106344e+07,1.0005193,Synthetic_Attack
444.00156,8.918858e+07,1340.8218,1246.6757,359894.44,1.996037e+06,2134.3638,3.7307694,236.15833,242.5322,3681.9758,3.32288,910.9227,641.74646,32751.586,1125.8933,1.4932985e+06,4.540852e+06,2.7360208e+07,5176.0625,8.746019e+07,2.6371702e+06,4.3756855e+06,2.3586718e+07,1.3483464e+06,8.628266e+07,1.4952144e+06,5.0800345e+06,2.7705142e+07,271.9136,0.42112496,0.020525068,0.00048244838,-0.003643278,35631.73,28290.986,1108.5599,10.236529,3.8607764,4310.3516,546.8924,851.4735,1.5398811e+06,0.013817098,0.40526623,0.0013724326,0.13623756,0.8643238,0.014702838,0.0291983,0.020359904,0.46618107,537.81036,233.57642,969.6265,36846.844,0.0026371926,-0.031040959,0.0097236335,0.0060723275,-0.021808049,-0.007915515,1354.1675,343314.38,1217.931,2.0157228e+06,2209.3296,1438.361,846.73376,23.503002,3.7005085e+06,1.1058756e+06,4.6260875e+06,2.0461939e+06,1.9524868e+07,7.28301e+06,2.5560506e+07,1.2739354e+07,1.0101173,Synthetic_Attack
444.00888,8.84941e+07,1237.0543,1067.2057,299115.06,1.730893e+06,1917.4805,3.6622157,221.40192,246.21132,3341.5823,3.6175296,878.9747,553.2941,33442.05,1732.1465,1.4925308e+06,4.9938315e+06,2.9485598e+07,4882.306,8.437944e+07,2.38215e+06,5.158655e+06,2.7621116e+07,1.2264121e+06,8.322133e+07,1.7846872e+06,5.8458285e+06,2.6883798e+07,277.48712,0.44150656,-0.016629793,-0.005887987,-0.02155472,32784.676,26990.988,2185.9863,10.5449095,3.774106,4295.962,521.636,812.2048,1.4377138e+06,-0.013506211,0.405711,0.007842085,0.1445779,0.843266,0.027562631,-0.01670463,0.0074977353,0.48547965,517.0695,229.15196,837.65405,32633.16,-0.0020978637,-0.009217713,-0.000933893,0.022556383,-0.018485283,0.010496322,1183.4824,308429.1,1064.0715,1.7410409e+06,2583.3809,1398.8872,659.68134,23.168095,3.4594818e+06,1.1323068e+06,3.9505102e+06,2.2874558e+06,2.1795916e+07,7.179259e+06,2.5900018e+07,1.464191e+07,1.012031,Synthetic_Attack
